hs코드,품목명,연월,수출금액_usd,수출yoy
820750,철강·비철금속_절삭공구,2023-04,33884268.0,-12.8
820750,철강·비철금속_절삭공구,2023-05,36288728.0,-5.5
820750,철강·비철금속_절삭공구,2023-06,32685436.0,-11.7
820750,철강·비철금속_절삭공구,2023-07,34355127.0,-8.3
820750,철강·비철금속_절삭공구,2023-08,30784948.0,-5.3
820750,철강·비철금속_절삭공구,2023-09,34111971.0,-7.6
820750,철강·비철금속_절삭공구,2023-10,32709565.0,7.3
820750,철강·비철금속_절삭공구,2023-11,34341102.0,-17.2
820750,철강·비철금속_절삭공구,2023-12,30279273.0,-12.6
820750,철강·비철금속_절삭공구,2024-01,32912880.0,-4.3
820750,철강·비철금속_절삭공구,2024-02,29696874.0,-16.4
820750,철강·비철금속_절삭공구,2024-03,34535254.0,-9.9
820750,철강·비철금속_절삭공구,2024-04,33592357.0,-0.9
820750,철강·비철금속_절삭공구,2024-05,32640396.0,-10.1
820750,철강·비철금속_절삭공구,2024-06,29807475.0,-8.8
820750,철강·비철금속_절삭공구,2024-07,37356083.0,8.7
820750,철강·비철금속_절삭공구,2024-08,33110457.0,7.6
820750,철강·비철금속_절삭공구,2024-09,33785639.0,-1.0
820750,철강·비철금속_절삭공구,2024-10,34419455.0,5.2
820750,철강·비철금속_절삭공구,2024-11,34981925.0,1.9
820750,철강·비철금속_절삭공구,2024-12,34562665.0,14.1
820750,철강·비철금속_절삭공구,2025-01,29134647.0,-11.5
820750,철강·비철금속_절삭공구,2025-02,34673762.0,16.8
820750,철강·비철금속_절삭공구,2025-03,33683019.0,-2.5
820750,철강·비철금속_절삭공구,2025-04,37573760.0,11.9
820750,철강·비철금속_절삭공구,2025-05,34345842.0,5.2
820750,철강·비철금속_절삭공구,2025-06,33386690.0,12.0
820750,철강·비철금속_절삭공구,2025-07,37322113.0,-0.1
820750,철강·비철금속_절삭공구,2025-08,28498295.0,-13.9
820750,철강·비철금속_절삭공구,2025-09,34777417.0,2.9
820750,철강·비철금속_절삭공구,2025-10,32265902.0,-6.3
820750,철강·비철금속_절삭공구,2025-11,33643152.0,-3.8
820750,철강·비철금속_절삭공구,2025-12,40738571.0,17.9
820750,철강·비철금속_절삭공구,2026-01,38338910.0,31.6
820750,철강·비철금속_절삭공구,2026-02,29953901.0,-13.6
820750,철강·비철금속_절삭공구,2026-03,37626850.0,11.7
820750,철강·비철금속_절삭공구,2026-04,40592648.0,8.0
820750,철강·비철금속_절삭공구,2026-05,41019626.0,19.4
820750,철강·비철금속_절삭공구,2026-06,39023620.0,16.9
820770,철강·비철금속_절삭공구,2022-07,37462966.0,6.1
820770,철강·비철금속_절삭공구,2022-08,32493858.0,-0.7
820770,철강·비철금속_절삭공구,2022-09,36905237.0,14.5
820770,철강·비철금속_절삭공구,2022-10,30494379.0,-9.4
820770,철강·비철금속_절삭공구,2022-11,41478445.0,18.7
820770,철강·비철금속_절삭공구,2022-12,34625676.0,-4.1
820770,철강·비철금속_절삭공구,2023-01,34399562.0,7.3
820770,철강·비철금속_절삭공구,2023-02,35532063.0,19.4
820770,철강·비철금속_절삭공구,2023-03,38336363.0,-4.7
820770,철강·비철금속_절삭공구,2023-04,33884268.0,-12.8
820770,철강·비철금속_절삭공구,2023-05,36288728.0,-5.5
820770,철강·비철금속_절삭공구,2023-06,32685436.0,-11.7
820770,철강·비철금속_절삭공구,2023-07,34355127.0,-8.3
820770,철강·비철금속_절삭공구,2023-08,30784948.0,-5.3
820770,철강·비철금속_절삭공구,2023-09,34111971.0,-7.6
820770,철강·비철금속_절삭공구,2023-10,32709565.0,7.3
820770,철강·비철금속_절삭공구,2023-11,34341102.0,-17.2
820770,철강·비철금속_절삭공구,2023-12,30279273.0,-12.6
820770,철강·비철금속_절삭공구,2024-01,32912880.0,-4.3
820770,철강·비철금속_절삭공구,2024-02,29696874.0,-16.4
820770,철강·비철금속_절삭공구,2024-03,34535254.0,-9.9
820770,철강·비철금속_절삭공구,2024-04,33592357.0,-0.9
820770,철강·비철금속_절삭공구,2024-05,32640396.0,-10.1
820770,철강·비철금속_절삭공구,2024-06,29807475.0,-8.8
820770,철강·비철금속_절삭공구,2024-07,37356083.0,8.7
820770,철강·비철금속_절삭공구,2024-08,33110457.0,7.6
820770,철강·비철금속_절삭공구,2024-09,33785639.0,-1.0
820770,철강·비철금속_절삭공구,2024-10,34419455.0,5.2
820770,철강·비철금속_절삭공구,2024-11,34981925.0,1.9
820770,철강·비철금속_절삭공구,2024-12,34562665.0,14.1
820770,철강·비철금속_절삭공구,2025-01,29134647.0,-11.5
820770,철강·비철금속_절삭공구,2025-02,34673762.0,16.8
820770,철강·비철금속_절삭공구,2025-03,33683019.0,-2.5
820770,철강·비철금속_절삭공구,2025-04,37573760.0,11.9
820770,철강·비철금속_절삭공구,2025-05,34345842.0,5.2
820770,철강·비철금속_절삭공구,2025-06,33386690.0,12.0
820770,철강·비철금속_절삭공구,2025-07,37322113.0,-0.1
820770,철강·비철금속_절삭공구,2025-08,28498295.0,-13.9
820770,철강·비철금속_절삭공구,2025-09,34777417.0,2.9
820770,철강·비철금속_절삭공구,2025-10,32265902.0,-6.3
820770,철강·비철금속_절삭공구,2025-11,33643152.0,-3.8
820770,철강·비철금속_절삭공구,2025-12,40738571.0,17.9
820770,철강·비철금속_절삭공구,2026-01,38338910.0,31.6
820770,철강·비철금속_절삭공구,2026-02,29953901.0,-13.6
820770,철강·비철금속_절삭공구,2026-03,37626850.0,11.7
820770,철강·비철금속_절삭공구,2026-04,40592648.0,8.0
820770,철강·비철금속_절삭공구,2026-05,41019626.0,19.4
820770,철강·비철금속_절삭공구,2026-06,39023620.0,16.9
820790,철강·비철금속_절삭공구,2022-07,37462966.0,6.1
820790,철강·비철금속_절삭공구,2022-08,32493858.0,-0.7
820790,철강·비철금속_절삭공구,2022-09,36905237.0,14.5
820790,철강·비철금속_절삭공구,2022-10,30494379.0,-9.4
820790,철강·비철금속_절삭공구,2022-11,41478445.0,18.7
820790,철강·비철금속_절삭공구,2022-12,34625676.0,-4.1
820790,철강·비철금속_절삭공구,2023-01,34399562.0,7.3
820790,철강·비철금속_절삭공구,2023-02,35532063.0,19.4
820790,철강·비철금속_절삭공구,2023-03,38336363.0,-4.7
820790,철강·비철금속_절삭공구,2023-04,33884268.0,-12.8
820790,철강·비철금속_절삭공구,2023-05,36288728.0,-5.5
820790,철강·비철금속_절삭공구,2023-06,32685436.0,-11.7
820790,철강·비철금속_절삭공구,2023-07,34355127.0,-8.3
820790,철강·비철금속_절삭공구,2023-08,30784948.0,-5.3
820790,철강·비철금속_절삭공구,2023-09,34111971.0,-7.6
820790,철강·비철금속_절삭공구,2023-10,32709565.0,7.3
820790,철강·비철금속_절삭공구,2023-11,34341102.0,-17.2
820790,철강·비철금속_절삭공구,2023-12,30279273.0,-12.6
820790,철강·비철금속_절삭공구,2024-01,32912880.0,-4.3
820790,철강·비철금속_절삭공구,2024-02,29696874.0,-16.4
820790,철강·비철금속_절삭공구,2024-03,34535254.0,-9.9
820790,철강·비철금속_절삭공구,2024-04,33592357.0,-0.9
820790,철강·비철금속_절삭공구,2024-05,32640396.0,-10.1
820790,철강·비철금속_절삭공구,2024-06,29807475.0,-8.8
820790,철강·비철금속_절삭공구,2024-07,37356083.0,8.7
820790,철강·비철금속_절삭공구,2024-08,33110457.0,7.6
820790,철강·비철금속_절삭공구,2024-09,33785639.0,-1.0
820790,철강·비철금속_절삭공구,2024-10,34419455.0,5.2
820790,철강·비철금속_절삭공구,2024-11,34981925.0,1.9
820790,철강·비철금속_절삭공구,2024-12,34562665.0,14.1
820790,철강·비철금속_절삭공구,2025-01,29134647.0,-11.5
820790,철강·비철금속_절삭공구,2025-02,34673762.0,16.8
820790,철강·비철금속_절삭공구,2025-03,33683019.0,-2.5
820790,철강·비철금속_절삭공구,2025-04,37573760.0,11.9
820790,철강·비철금속_절삭공구,2025-05,34345842.0,5.2
820790,철강·비철금속_절삭공구,2025-06,33386690.0,12.0
820790,철강·비철금속_절삭공구,2025-07,37322113.0,-0.1
820790,철강·비철금속_절삭공구,2025-08,28498295.0,-13.9
820790,철강·비철금속_절삭공구,2025-09,34777417.0,2.9
820790,철강·비철금속_절삭공구,2025-10,32265902.0,-6.3
820790,철강·비철금속_절삭공구,2025-11,33643152.0,-3.8
820790,철강·비철금속_절삭공구,2025-12,40738571.0,17.9
820790,철강·비철금속_절삭공구,2026-01,38338910.0,31.6
820790,철강·비철금속_절삭공구,2026-02,29953901.0,-13.6
820790,철강·비철금속_절삭공구,2026-03,37626850.0,11.7
820790,철강·비철금속_절삭공구,2026-04,40592648.0,8.0
820790,철강·비철금속_절삭공구,2026-05,41019626.0,19.4
820790,철강·비철금속_절삭공구,2026-06,39023620.0,16.9
7227,철강·비철금속_특수강,2022-07,77394113.0,10.2
7227,철강·비철금속_특수강,2022-08,62802605.0,5.4
7227,철강·비철금속_특수강,2022-09,41879094.0,-28.1
7227,철강·비철금속_특수강,2022-10,42191028.0,-34.1
7227,철강·비철금속_특수강,2022-11,43681995.0,-33.3
7227,철강·비철금속_특수강,2022-12,50216050.0,-27.0
7227,철강·비철금속_특수강,2023-01,57385625.0,-5.6
7227,철강·비철금속_특수강,2023-02,52360568.0,10.9
7227,철강·비철금속_특수강,2023-03,57222295.0,-11.0
7227,철강·비철금속_특수강,2023-04,56267426.0,-12.2
7227,철강·비철금속_특수강,2023-05,56793003.0,-15.8
7227,철강·비철금속_특수강,2023-06,65190157.0,29.1
7227,철강·비철금속_특수강,2023-07,56332509.0,-27.2
7227,철강·비철금속_특수강,2023-08,55749975.0,-11.2
7227,철강·비철금속_특수강,2023-09,54550999.0,30.3
7227,철강·비철금속_특수강,2023-10,49847648.0,18.1
7227,철강·비철금속_특수강,2023-11,43974621.0,0.7
7227,철강·비철금속_특수강,2023-12,42931521.0,-14.5
7227,철강·비철금속_특수강,2024-01,51059369.0,-11.0
7227,철강·비철금속_특수강,2024-02,45013532.0,-14.0
7227,철강·비철금속_특수강,2024-03,49976546.0,-12.7
7227,철강·비철금속_특수강,2024-04,49608569.0,-11.8
7227,철강·비철금속_특수강,2024-05,52676838.0,-7.2
7227,철강·비철금속_특수강,2024-06,42089423.0,-35.4
7227,철강·비철금속_특수강,2024-07,51545331.0,-8.5
7227,철강·비철금속_특수강,2024-08,47407952.0,-15.0
7227,철강·비철금속_특수강,2024-09,53335564.0,-2.2
7227,철강·비철금속_특수강,2024-10,46803516.0,-6.1
7227,철강·비철금속_특수강,2024-11,43898725.0,-0.2
7227,철강·비철금속_특수강,2024-12,32695305.0,-23.8
7227,철강·비철금속_특수강,2025-01,43061784.0,-15.7
7227,철강·비철금속_특수강,2025-02,43361820.0,-3.7
7227,철강·비철금속_특수강,2025-03,47081998.0,-5.8
7227,철강·비철금속_특수강,2025-04,57741308.0,16.4
7227,철강·비철금속_특수강,2025-05,47619686.0,-9.6
7227,철강·비철금속_특수강,2025-06,44838817.0,6.5
7227,철강·비철금속_특수강,2025-07,47758476.0,-7.3
7227,철강·비철금속_특수강,2025-08,46194351.0,-2.6
7227,철강·비철금속_특수강,2025-09,52237309.0,-2.1
7227,철강·비철금속_특수강,2025-10,43256579.0,-7.6
7227,철강·비철금속_특수강,2025-11,39948107.0,-9.0
7227,철강·비철금속_특수강,2025-12,45368200.0,38.8
7227,철강·비철금속_특수강,2026-01,43742203.0,1.6
7227,철강·비철금속_특수강,2026-02,39328639.0,-9.3
7227,철강·비철금속_특수강,2026-03,46653316.0,-0.9
7227,철강·비철금속_특수강,2026-04,51220642.0,-11.3
7227,철강·비철금속_특수강,2026-05,47855372.0,0.5
7227,철강·비철금속_특수강,2026-06,45925237.0,2.4
7228,철강·비철금속_특수강,2022-07,77394113.0,10.2
7228,철강·비철금속_특수강,2022-08,62802605.0,5.4
7228,철강·비철금속_특수강,2022-09,41879094.0,-28.1
7228,철강·비철금속_특수강,2022-10,42191028.0,-34.1
7228,철강·비철금속_특수강,2022-11,43681995.0,-33.3
7228,철강·비철금속_특수강,2022-12,50216050.0,-27.0
7228,철강·비철금속_특수강,2023-01,57385625.0,-5.6
7228,철강·비철금속_특수강,2023-02,52360568.0,10.9
7228,철강·비철금속_특수강,2023-03,57222295.0,-11.0
7228,철강·비철금속_특수강,2023-04,56267426.0,-12.2
7228,철강·비철금속_특수강,2023-05,56793003.0,-15.8
7228,철강·비철금속_특수강,2023-06,65190157.0,29.1
7228,철강·비철금속_특수강,2023-07,56332509.0,-27.2
7228,철강·비철금속_특수강,2023-08,55749975.0,-11.2
7228,철강·비철금속_특수강,2023-09,54550999.0,30.3
7228,철강·비철금속_특수강,2023-10,49847648.0,18.1
7228,철강·비철금속_특수강,2023-11,43974621.0,0.7
7228,철강·비철금속_특수강,2023-12,42931521.0,-14.5
7228,철강·비철금속_특수강,2024-01,51059369.0,-11.0
7228,철강·비철금속_특수강,2024-02,45013532.0,-14.0
7228,철강·비철금속_특수강,2024-03,49976546.0,-12.7
7228,철강·비철금속_특수강,2024-04,49608569.0,-11.8
7228,철강·비철금속_특수강,2024-05,52676838.0,-7.2
7228,철강·비철금속_특수강,2024-06,42089423.0,-35.4
7228,철강·비철금속_특수강,2024-07,51545331.0,-8.5
7228,철강·비철금속_특수강,2024-08,47407952.0,-15.0
7228,철강·비철금속_특수강,2024-09,53335564.0,-2.2
7228,철강·비철금속_특수강,2024-10,46803516.0,-6.1
7228,철강·비철금속_특수강,2024-11,43898725.0,-0.2
7228,철강·비철금속_특수강,2024-12,32695305.0,-23.8
7228,철강·비철금속_특수강,2025-01,43061784.0,-15.7
7228,철강·비철금속_특수강,2025-02,43361820.0,-3.7
7228,철강·비철금속_특수강,2025-03,47081998.0,-5.8
7228,철강·비철금속_특수강,2025-04,57741308.0,16.4
7228,철강·비철금속_특수강,2025-05,47619686.0,-9.6
7228,철강·비철금속_특수강,2025-06,44838817.0,6.5
7228,철강·비철금속_특수강,2025-07,47758476.0,-7.3
7228,철강·비철금속_특수강,2025-08,46194351.0,-2.6
7228,철강·비철금속_특수강,2025-09,52237309.0,-2.1
7228,철강·비철금속_특수강,2025-10,43256579.0,-7.6
7228,철강·비철금속_특수강,2025-11,39948107.0,-9.0
7228,철강·비철금속_특수강,2025-12,45368200.0,38.8
7228,철강·비철금속_특수강,2026-01,43742203.0,1.6
7228,철강·비철금속_특수강,2026-02,39328639.0,-9.3
7228,철강·비철금속_특수강,2026-03,46653316.0,-0.9
7228,철강·비철금속_특수강,2026-04,51220642.0,-11.3
7228,철강·비철금속_특수강,2026-05,47855372.0,0.5
7228,철강·비철금속_특수강,2026-06,45925237.0,2.4
730721,철강·비철금속_피팅,2022-07,81280177.0,21.7
730721,철강·비철금속_피팅,2022-08,73647253.0,24.1
730721,철강·비철금속_피팅,2022-09,80068345.0,29.7
730721,철강·비철금속_피팅,2022-10,76675185.0,28.9
730721,철강·비철금속_피팅,2022-11,85900999.0,19.6
730721,철강·비철금속_피팅,2022-12,96332891.0,22.9
730721,철강·비철금속_피팅,2023-01,74561916.0,6.8
730721,철강·비철금속_피팅,2023-02,104594537.0,65.8
730721,철강·비철금속_피팅,2023-03,94046670.0,28.3
730721,철강·비철금속_피팅,2023-04,88338447.0,15.7
730721,철강·비철금속_피팅,2023-05,90252772.0,18.6
730721,철강·비철금속_피팅,2023-06,92102727.0,16.8
730721,철강·비철금속_피팅,2023-07,74953355.0,-7.8
730721,철강·비철금속_피팅,2023-08,69654282.0,-5.4
730721,철강·비철금속_피팅,2023-09,78407373.0,-2.1
730721,철강·비철금속_피팅,2023-10,66157201.0,-13.7
730721,철강·비철금속_피팅,2023-11,84059205.0,-2.1
730721,철강·비철금속_피팅,2023-12,69243634.0,-28.1
730721,철강·비철금속_피팅,2024-01,77595497.0,4.1
730721,철강·비철금속_피팅,2024-02,62518737.0,-40.2
730721,철강·비철금속_피팅,2024-03,77240182.0,-17.9
730721,철강·비철금속_피팅,2024-04,69078108.0,-21.8
730721,철강·비철금속_피팅,2024-05,65619836.0,-27.3
730721,철강·비철금속_피팅,2024-06,59286091.0,-35.6
730721,철강·비철금속_피팅,2024-07,60054182.0,-19.9
730721,철강·비철금속_피팅,2024-08,62361887.0,-10.5
730721,철강·비철금속_피팅,2024-09,63496523.0,-19.0
730721,철강·비철금속_피팅,2024-10,80402073.0,21.5
730721,철강·비철금속_피팅,2024-11,74274539.0,-11.6
730721,철강·비철금속_피팅,2024-12,65727181.0,-5.1
730721,철강·비철금속_피팅,2025-01,61523343.0,-20.7
730721,철강·비철금속_피팅,2025-02,69134151.0,10.6
730721,철강·비철금속_피팅,2025-03,75435283.0,-2.3
730721,철강·비철금속_피팅,2025-04,75876639.0,9.8
730721,철강·비철금속_피팅,2025-05,61341676.0,-6.5
730721,철강·비철금속_피팅,2025-06,70354507.0,18.7
730721,철강·비철금속_피팅,2025-07,80653947.0,34.3
730721,철강·비철금속_피팅,2025-08,61519684.0,-1.4
730721,철강·비철금속_피팅,2025-09,73978437.0,16.5
730721,철강·비철금속_피팅,2025-10,58795112.0,-26.9
730721,철강·비철금속_피팅,2025-11,70823795.0,-4.6
730721,철강·비철금속_피팅,2025-12,69712498.0,6.1
730721,철강·비철금속_피팅,2026-01,58145793.0,-5.5
730721,철강·비철금속_피팅,2026-02,56225485.0,-18.7
730721,철강·비철금속_피팅,2026-03,61973183.0,-17.8
730721,철강·비철금속_피팅,2026-04,86812366.0,14.4
730721,철강·비철금속_피팅,2026-05,70860058.0,15.5
730721,철강·비철금속_피팅,2026-06,77924734.0,10.8
730723,철강·비철금속_피팅,2022-07,81280177.0,21.7
730723,철강·비철금속_피팅,2022-08,73647253.0,24.1
730723,철강·비철금속_피팅,2022-09,80068345.0,29.7
730723,철강·비철금속_피팅,2022-10,76675185.0,28.9
730723,철강·비철금속_피팅,2022-11,85900999.0,19.6
730723,철강·비철금속_피팅,2022-12,96332891.0,22.9
730723,철강·비철금속_피팅,2023-01,74561916.0,6.8
730723,철강·비철금속_피팅,2023-02,104594537.0,65.8
730723,철강·비철금속_피팅,2023-03,94046670.0,28.3
730723,철강·비철금속_피팅,2023-04,88338447.0,15.7
730723,철강·비철금속_피팅,2023-05,90252772.0,18.6
730723,철강·비철금속_피팅,2023-06,92102727.0,16.8
730723,철강·비철금속_피팅,2023-07,74953355.0,-7.8
730723,철강·비철금속_피팅,2023-08,69654282.0,-5.4
730723,철강·비철금속_피팅,2023-09,78407373.0,-2.1
730723,철강·비철금속_피팅,2023-10,66157201.0,-13.7
730723,철강·비철금속_피팅,2023-11,84059205.0,-2.1
730723,철강·비철금속_피팅,2023-12,69243634.0,-28.1
730723,철강·비철금속_피팅,2024-01,77595497.0,4.1
730723,철강·비철금속_피팅,2024-02,62518737.0,-40.2
730723,철강·비철금속_피팅,2024-03,77240182.0,-17.9
730723,철강·비철금속_피팅,2024-04,69078108.0,-21.8
730723,철강·비철금속_피팅,2024-05,65619836.0,-27.3
730723,철강·비철금속_피팅,2024-06,59286091.0,-35.6
730723,철강·비철금속_피팅,2024-07,60054182.0,-19.9
730723,철강·비철금속_피팅,2024-08,62361887.0,-10.5
730723,철강·비철금속_피팅,2024-09,63496523.0,-19.0
730723,철강·비철금속_피팅,2024-10,80402073.0,21.5
730723,철강·비철금속_피팅,2024-11,74274539.0,-11.6
730723,철강·비철금속_피팅,2024-12,65727181.0,-5.1
730723,철강·비철금속_피팅,2025-01,61523343.0,-20.7
730723,철강·비철금속_피팅,2025-02,69134151.0,10.6
730723,철강·비철금속_피팅,2025-03,75435283.0,-2.3
730723,철강·비철금속_피팅,2025-04,75876639.0,9.8
730723,철강·비철금속_피팅,2025-05,61341676.0,-6.5
730723,철강·비철금속_피팅,2025-06,70354507.0,18.7
730723,철강·비철금속_피팅,2025-07,80653947.0,34.3
730723,철강·비철금속_피팅,2025-08,61519684.0,-1.4
730723,철강·비철금속_피팅,2025-09,73978437.0,16.5
730723,철강·비철금속_피팅,2025-10,58795112.0,-26.9
730723,철강·비철금속_피팅,2025-11,70823795.0,-4.6
730723,철강·비철금속_피팅,2025-12,69712498.0,6.1
730723,철강·비철금속_피팅,2026-01,58145793.0,-5.5
730723,철강·비철금속_피팅,2026-02,56225485.0,-18.7
730723,철강·비철금속_피팅,2026-03,61973183.0,-17.8
730723,철강·비철금속_피팅,2026-04,86812366.0,14.4
730723,철강·비철금속_피팅,2026-05,70860058.0,15.5
730723,철강·비철금속_피팅,2026-06,77924734.0,10.8
730729,철강·비철금속_피팅,2022-07,81280177.0,21.7
730729,철강·비철금속_피팅,2022-08,73647253.0,24.1
730729,철강·비철금속_피팅,2022-09,80068345.0,29.7
730729,철강·비철금속_피팅,2022-10,76675185.0,28.9
730729,철강·비철금속_피팅,2022-11,85900999.0,19.6
730729,철강·비철금속_피팅,2022-12,96332891.0,22.9
730729,철강·비철금속_피팅,2023-01,74561916.0,6.8
730729,철강·비철금속_피팅,2023-02,104594537.0,65.8
730729,철강·비철금속_피팅,2023-03,94046670.0,28.3
730729,철강·비철금속_피팅,2023-04,88338447.0,15.7
730729,철강·비철금속_피팅,2023-05,90252772.0,18.6
730729,철강·비철금속_피팅,2023-06,92102727.0,16.8
730729,철강·비철금속_피팅,2023-07,74953355.0,-7.8
730729,철강·비철금속_피팅,2023-08,69654282.0,-5.4
730729,철강·비철금속_피팅,2023-09,78407373.0,-2.1
730729,철강·비철금속_피팅,2023-10,66157201.0,-13.7
730729,철강·비철금속_피팅,2023-11,84059205.0,-2.1
730729,철강·비철금속_피팅,2023-12,69243634.0,-28.1
730729,철강·비철금속_피팅,2024-01,77595497.0,4.1
730729,철강·비철금속_피팅,2024-02,62518737.0,-40.2
730729,철강·비철금속_피팅,2024-03,77240182.0,-17.9
730729,철강·비철금속_피팅,2024-04,69078108.0,-21.8
730729,철강·비철금속_피팅,2024-05,65619836.0,-27.3
730729,철강·비철금속_피팅,2024-06,59286091.0,-35.6
730729,철강·비철금속_피팅,2024-07,60054182.0,-19.9
730729,철강·비철금속_피팅,2024-08,62361887.0,-10.5
730729,철강·비철금속_피팅,2024-09,63496523.0,-19.0
730729,철강·비철금속_피팅,2024-10,80402073.0,21.5
730729,철강·비철금속_피팅,2024-11,74274539.0,-11.6
730729,철강·비철금속_피팅,2024-12,65727181.0,-5.1
730729,철강·비철금속_피팅,2025-01,61523343.0,-20.7
730729,철강·비철금속_피팅,2025-02,69134151.0,10.6
730729,철강·비철금속_피팅,2025-03,75435283.0,-2.3
730729,철강·비철금속_피팅,2025-04,75876639.0,9.8
730729,철강·비철금속_피팅,2025-05,61341676.0,-6.5
730729,철강·비철금속_피팅,2025-06,70354507.0,18.7
730729,철강·비철금속_피팅,2025-07,80653947.0,34.3
730729,철강·비철금속_피팅,2025-08,61519684.0,-1.4
730729,철강·비철금속_피팅,2025-09,73978437.0,16.5
730729,철강·비철금속_피팅,2025-10,58795112.0,-26.9
730729,철강·비철금속_피팅,2025-11,70823795.0,-4.6
730729,철강·비철금속_피팅,2025-12,69712498.0,6.1
730729,철강·비철금속_피팅,2026-01,58145793.0,-5.5
730729,철강·비철금속_피팅,2026-02,56225485.0,-18.7
730729,철강·비철금속_피팅,2026-03,61973183.0,-17.8
730729,철강·비철금속_피팅,2026-04,86812366.0,14.4
730729,철강·비철금속_피팅,2026-05,70860058.0,15.5
730729,철강·비철금속_피팅,2026-06,77924734.0,10.8
730791,철강·비철금속_피팅,2022-07,81280177.0,21.7
730791,철강·비철금속_피팅,2022-08,73647253.0,24.1
730791,철강·비철금속_피팅,2022-09,80068345.0,29.7
730791,철강·비철금속_피팅,2022-10,76675185.0,28.9
730791,철강·비철금속_피팅,2022-11,85900999.0,19.6
730791,철강·비철금속_피팅,2022-12,96332891.0,22.9
730791,철강·비철금속_피팅,2023-01,74561916.0,6.8
730791,철강·비철금속_피팅,2023-02,104594537.0,65.8
730791,철강·비철금속_피팅,2023-03,94046670.0,28.3
730791,철강·비철금속_피팅,2023-04,88338447.0,15.7
730791,철강·비철금속_피팅,2023-05,90252772.0,18.6
730791,철강·비철금속_피팅,2023-06,92102727.0,16.8
730791,철강·비철금속_피팅,2023-07,74953355.0,-7.8
730791,철강·비철금속_피팅,2023-08,69654282.0,-5.4
730791,철강·비철금속_피팅,2023-09,78407373.0,-2.1
730791,철강·비철금속_피팅,2023-10,66157201.0,-13.7
730791,철강·비철금속_피팅,2023-11,84059205.0,-2.1
730791,철강·비철금속_피팅,2023-12,69243634.0,-28.1
730791,철강·비철금속_피팅,2024-01,77595497.0,4.1
730791,철강·비철금속_피팅,2024-02,62518737.0,-40.2
730791,철강·비철금속_피팅,2024-03,77240182.0,-17.9
730791,철강·비철금속_피팅,2024-04,69078108.0,-21.8
730791,철강·비철금속_피팅,2024-05,65619836.0,-27.3
730791,철강·비철금속_피팅,2024-06,59286091.0,-35.6
730791,철강·비철금속_피팅,2024-07,60054182.0,-19.9
730791,철강·비철금속_피팅,2024-08,62361887.0,-10.5
730791,철강·비철금속_피팅,2024-09,63496523.0,-19.0
730791,철강·비철금속_피팅,2024-10,80402073.0,21.5
730791,철강·비철금속_피팅,2024-11,74274539.0,-11.6
730791,철강·비철금속_피팅,2024-12,65727181.0,-5.1
730791,철강·비철금속_피팅,2025-01,61523343.0,-20.7
730791,철강·비철금속_피팅,2025-02,69134151.0,10.6
730791,철강·비철금속_피팅,2025-03,75435283.0,-2.3
730791,철강·비철금속_피팅,2025-04,75876639.0,9.8
730791,철강·비철금속_피팅,2025-05,61341676.0,-6.5
730791,철강·비철금속_피팅,2025-06,70354507.0,18.7
730791,철강·비철금속_피팅,2025-07,80653947.0,34.3
730791,철강·비철금속_피팅,2025-08,61519684.0,-1.4
730791,철강·비철금속_피팅,2025-09,73978437.0,16.5
730791,철강·비철금속_피팅,2025-10,58795112.0,-26.9
730791,철강·비철금속_피팅,2025-11,70823795.0,-4.6
730791,철강·비철금속_피팅,2025-12,69712498.0,6.1
730791,철강·비철금속_피팅,2026-01,58145793.0,-5.5
730791,철강·비철금속_피팅,2026-02,56225485.0,-18.7
730791,철강·비철금속_피팅,2026-03,61973183.0,-17.8
730791,철강·비철금속_피팅,2026-04,86812366.0,14.4
730791,철강·비철금속_피팅,2026-05,70860058.0,15.5
730791,철강·비철금속_피팅,2026-06,77924734.0,10.8
730793,철강·비철금속_피팅,2022-07,81280177.0,21.7
730793,철강·비철금속_피팅,2022-08,73647253.0,24.1
730793,철강·비철금속_피팅,2022-09,80068345.0,29.7
730793,철강·비철금속_피팅,2022-10,76675185.0,28.9
730793,철강·비철금속_피팅,2022-11,85900999.0,19.6
730793,철강·비철금속_피팅,2022-12,96332891.0,22.9
730793,철강·비철금속_피팅,2023-01,74561916.0,6.8
730793,철강·비철금속_피팅,2023-02,104594537.0,65.8
730793,철강·비철금속_피팅,2023-03,94046670.0,28.3
730793,철강·비철금속_피팅,2023-04,88338447.0,15.7
730793,철강·비철금속_피팅,2023-05,90252772.0,18.6
730793,철강·비철금속_피팅,2023-06,92102727.0,16.8
730793,철강·비철금속_피팅,2023-07,74953355.0,-7.8
730793,철강·비철금속_피팅,2023-08,69654282.0,-5.4
730793,철강·비철금속_피팅,2023-09,78407373.0,-2.1
730793,철강·비철금속_피팅,2023-10,66157201.0,-13.7
730793,철강·비철금속_피팅,2023-11,84059205.0,-2.1
730793,철강·비철금속_피팅,2023-12,69243634.0,-28.1
730793,철강·비철금속_피팅,2024-01,77595497.0,4.1
730793,철강·비철금속_피팅,2024-02,62518737.0,-40.2
730793,철강·비철금속_피팅,2024-03,77240182.0,-17.9
730793,철강·비철금속_피팅,2024-04,69078108.0,-21.8
730793,철강·비철금속_피팅,2024-05,65619836.0,-27.3
730793,철강·비철금속_피팅,2024-06,59286091.0,-35.6
730793,철강·비철금속_피팅,2024-07,60054182.0,-19.9
