기준일,품목명,수출금액,대분류,단가
2016-06-20,반도체_장비_고압수소어닐링 (HPA),31600,반도체,10.441449
2016-06-30,반도체_장비_고압수소어닐링 (HPA),2700650,반도체,177.029118
2016-07-10,반도체_장비_고압수소어닐링 (HPA),2323500,반도체,310.557761
2016-07-20,반도체_장비_고압수소어닐링 (HPA),2356300,반도체,136.6478
2016-07-31,반도체_장비_고압수소어닐링 (HPA),2389000,반도체,137.993577
2016-08-10,반도체_장비_고압수소어닐링 (HPA),402276,반도체,82.916151
2016-08-20,반도체_장비_고압수소어닐링 (HPA),812376,반도체,78.608918
2016-08-31,반도체_장비_고압수소어닐링 (HPA),826676,반도체,79.867447
2016-09-10,반도체_장비_고압수소어닐링 (HPA),2591000,반도체,365.346381
2016-09-20,반도체_장비_고압수소어닐링 (HPA),2606600,반도체,366.316736
2016-09-30,반도체_장비_고압수소어닐링 (HPA),2610539,반도체,361.785967
2016-10-10,반도체_장비_고압수소어닐링 (HPA),30900,반도체,649.159664
2016-10-20,반도체_장비_고압수소어닐링 (HPA),371050,반도체,26.053406
2016-10-31,반도체_장비_고압수소어닐링 (HPA),408516,반도체,28.534229
2016-11-10,반도체_장비_고압수소어닐링 (HPA),36200,반도체,483.957219
2016-11-20,반도체_장비_고압수소어닐링 (HPA),44200,반도체,558.786346
2016-11-30,반도체_장비_고압수소어닐링 (HPA),6558000,반도체,425.979695
2016-12-10,반도체_장비_고압수소어닐링 (HPA),15334,반도체,354.133949
2016-12-20,반도체_장비_고압수소어닐링 (HPA),26734,반도체,437.545008
2016-12-31,반도체_장비_고압수소어닐링 (HPA),26734,반도체,437.545008
2017-01-10,반도체_장비_고압수소어닐링 (HPA),33000,반도체,479.651163
2017-01-20,반도체_장비_고압수소어닐링 (HPA),45000,반도체,518.43318
2017-01-31,반도체_장비_고압수소어닐링 (HPA),76800,반도체,606.156275
2017-02-10,반도체_장비_고압수소어닐링 (HPA),848400,반도체,87.481955
2017-02-20,반도체_장비_고압수소어닐링 (HPA),860400,반도체,88.556784
2017-02-28,반도체_장비_고압수소어닐링 (HPA),884400,반도체,90.694669
2017-03-10,반도체_장비_고압수소어닐링 (HPA),827400,반도체,56.312913
2017-03-20,반도체_장비_고압수소어닐링 (HPA),827400,반도체,56.312913
2017-03-31,반도체_장비_고압수소어닐링 (HPA),872400,반도체,59.057677
2017-04-10,반도체_장비_고압수소어닐링 (HPA),16000,반도체,672.268908
2017-04-20,반도체_장비_고압수소어닐링 (HPA),31800,반도체,795.0
2017-04-30,반도체_장비_고압수소어닐링 (HPA),62600,반도체,751.5006
2017-05-10,반도체_장비_고압수소어닐링 (HPA),40100,반도체,19.225237
2017-05-20,반도체_장비_고압수소어닐링 (HPA),2770100,반도체,304.882344
2017-05-31,반도체_장비_고압수소어닐링 (HPA),2789200,반도체,306.125361
2017-06-10,반도체_장비_고압수소어닐링 (HPA),3500,반도체,2058.823529
2017-06-20,반도체_장비_고압수소어닐링 (HPA),24500,반도체,464.895636
2017-06-30,반도체_장비_고압수소어닐링 (HPA),35900,반도체,509.219858
2017-07-10,반도체_장비_고압수소어닐링 (HPA),11400,반도체,640.449438
2017-07-20,반도체_장비_고압수소어닐링 (HPA),11400,반도체,640.449438
2017-07-31,반도체_장비_고압수소어닐링 (HPA),11400,반도체,640.449438
2017-08-20,반도체_장비_고압수소어닐링 (HPA),3622500,반도체,621.195233
2017-08-31,반도체_장비_고압수소어닐링 (HPA),6441500,반도체,497.363199
2017-09-20,반도체_장비_고압수소어닐링 (HPA),38000,반도체,1061.452514
2017-09-30,반도체_장비_고압수소어닐링 (HPA),38000,반도체,1061.452514
2017-10-20,반도체_장비_고압수소어닐링 (HPA),31500,반도체,51.639344
2017-10-31,반도체_장비_고압수소어닐링 (HPA),3021500,반도체,392.402597
2017-11-10,반도체_장비_고압수소어닐링 (HPA),28200,반도체,643.835616
2017-11-20,반도체_장비_고압수소어닐링 (HPA),81400,반도체,20.49397
2017-11-30,반도체_장비_고압수소어닐링 (HPA),221400,반도체,18.340112
2017-12-10,반도체_장비_고압수소어닐링 (HPA),7600,반도체,1266.666667
2017-12-20,반도체_장비_고압수소어닐링 (HPA),20500,반도체,687.919463
2017-12-31,반도체_장비_고압수소어닐링 (HPA),20500,반도체,687.919463
2018-01-10,반도체_장비_고압수소어닐링 (HPA),36000,반도체,671.641791
2018-01-20,반도체_장비_고압수소어닐링 (HPA),44700,반도체,541.162228
2018-01-31,반도체_장비_고압수소어닐링 (HPA),44700,반도체,541.162228
2018-02-10,반도체_장비_고압수소어닐링 (HPA),3900,반도체,650.0
2018-02-20,반도체_장비_고압수소어닐링 (HPA),35100,반도체,654.850746
2018-02-28,반도체_장비_고압수소어닐링 (HPA),35100,반도체,654.850746
2018-03-20,반도체_장비_고압수소어닐링 (HPA),183220,반도체,327.998568
2018-03-31,반도체_장비_고압수소어닐링 (HPA),199602,반도체,340.96686
2018-04-20,반도체_장비_고압수소어닐링 (HPA),8000,반도체,672.268908
2018-04-30,반도체_장비_고압수소어닐링 (HPA),8000,반도체,672.268908
2018-05-10,반도체_장비_고압수소어닐링 (HPA),34600,반도체,752.173913
2018-05-20,반도체_장비_고압수소어닐링 (HPA),38400,반도체,738.461538
2018-05-31,반도체_장비_고압수소어닐링 (HPA),73200,반도체,746.938776
2018-06-10,반도체_장비_고압수소어닐링 (HPA),6775,반도체,30.531771
2018-06-20,반도체_장비_고압수소어닐링 (HPA),26575,반도체,103.123787
2018-06-30,반도체_장비_고압수소어닐링 (HPA),26575,반도체,103.123787
2018-07-10,반도체_장비_고압수소어닐링 (HPA),2132900,반도체,43.84389
2018-07-20,반도체_장비_고압수소어닐링 (HPA),2132900,반도체,43.84389
2018-07-31,반도체_장비_고압수소어닐링 (HPA),2142800,반도체,44.031283
2018-08-10,반도체_장비_고압수소어닐링 (HPA),21000,반도체,411.764706
2018-08-20,반도체_장비_고압수소어닐링 (HPA),29000,반도체,524.412297
2018-08-31,반도체_장비_고압수소어닐링 (HPA),29000,반도체,524.412297
2018-09-10,반도체_장비_고압수소어닐링 (HPA),47400,반도체,480.730223
2018-09-20,반도체_장비_고압수소어닐링 (HPA),1537400,반도체,47.155748
2018-09-30,반도체_장비_고압수소어닐링 (HPA),1537400,반도체,47.155748
2018-10-10,반도체_장비_고압수소어닐링 (HPA),21200,반도체,754.448399
2018-10-20,반도체_장비_고압수소어닐링 (HPA),39800,반도체,667.785235
2018-10-31,반도체_장비_고압수소어닐링 (HPA),39850,반도체,128.71447
2018-11-10,반도체_장비_고압수소어닐링 (HPA),36300,반도체,554.198473
2018-11-20,반도체_장비_고압수소어닐링 (HPA),916300,반도체,45.617703
2018-11-30,반도체_장비_고압수소어닐링 (HPA),918416,반도체,45.720772
2018-12-10,반도체_장비_고압수소어닐링 (HPA),27900,반도체,446.4
2018-12-20,반도체_장비_고압수소어닐링 (HPA),69200,반도체,549.642573
2018-12-31,반도체_장비_고압수소어닐링 (HPA),69200,반도체,549.642573
2019-01-10,반도체_장비_고압수소어닐링 (HPA),8000,반도체,1860.465116
2019-01-20,반도체_장비_고압수소어닐링 (HPA),175000,반도체,10.89406
2019-01-31,반도체_장비_고압수소어닐링 (HPA),175000,반도체,10.89406
2019-02-28,반도체_장비_고압수소어닐링 (HPA),21000,반도체,411.764706
2019-03-10,반도체_장비_고압수소어닐링 (HPA),20400,반도체,571.428571
2019-03-20,반도체_장비_고압수소어닐링 (HPA),20400,반도체,571.428571
2019-03-31,반도체_장비_고압수소어닐링 (HPA),72815,반도체,103.181238
2019-04-10,반도체_장비_고압수소어닐링 (HPA),3090400,반도체,419.811449
2019-04-20,반도체_장비_고압수소어닐링 (HPA),3226400,반도체,407.765027
2019-04-30,반도체_장비_고압수소어닐링 (HPA),3246200,반도체,408.424655
2019-05-10,반도체_장비_고압수소어닐링 (HPA),3439933,반도체,469.936202
2019-05-20,반도체_장비_고압수소어닐링 (HPA),3453133,반도체,470.210654
2019-05-31,반도체_장비_고압수소어닐링 (HPA),3472933,반도체,470.619012
2019-06-20,반도체_장비_고압수소어닐링 (HPA),5233597,반도체,262.104459
2019-06-30,반도체_장비_고압수소어닐링 (HPA),5233597,반도체,262.104459
2019-07-10,반도체_장비_고압수소어닐링 (HPA),2178191,반도체,174.241341
2019-07-20,반도체_장비_고압수소어닐링 (HPA),5228191,반도체,264.170128
2019-07-31,반도체_장비_고압수소어닐링 (HPA),8105377,반도체,221.512858
2019-08-10,반도체_장비_고압수소어닐링 (HPA),21000,반도체,411.764706
2019-08-20,반도체_장비_고압수소어닐링 (HPA),21005,반도체,295.84507
2019-08-31,반도체_장비_고압수소어닐링 (HPA),2898178,반도체,171.784601
2019-09-10,반도체_장비_고압수소어닐링 (HPA),2382404,반도체,319.417049
2019-09-20,반도체_장비_고압수소어닐링 (HPA),5256100,반도체,356.379589
2019-09-30,반도체_장비_고압수소어닐링 (HPA),5257394,반도체,356.063186
2019-10-10,반도체_장비_고압수소어닐링 (HPA),2900270,반도체,172.207675
2019-10-20,반도체_장비_고압수소어닐링 (HPA),2900270,반도체,172.207675
2019-10-31,반도체_장비_고압수소어닐링 (HPA),5798436,반도체,181.810759
2019-11-20,반도체_장비_고압수소어닐링 (HPA),37525,반도체,413.270925
2019-11-30,반도체_장비_고압수소어닐링 (HPA),3034125,반도체,430.818436
2019-12-10,반도체_장비_고압수소어닐링 (HPA),26400,반도체,554.621849
2019-12-20,반도체_장비_고압수소어닐링 (HPA),6017157,반도체,273.365483
2019-12-31,반도체_장비_고압수소어닐링 (HPA),6017157,반도체,273.365483
2020-01-10,반도체_장비_고압수소어닐링 (HPA),5867151,반도체,267.418004
2020-01-20,반도체_장비_고압수소어닐링 (HPA),5890135,반도체,267.421013
2020-01-31,반도체_장비_고압수소어닐링 (HPA),8882492,반도체,300.982051
2020-02-10,반도체_장비_고압수소어닐링 (HPA),38000,반도체,1144.578313
2020-02-20,반도체_장비_고압수소어닐링 (HPA),38000,반도체,1144.578313
2020-02-29,반도체_장비_고압수소어닐링 (HPA),2939000,반도체,418.410638
2020-03-10,반도체_장비_고압수소어닐링 (HPA),20400,반도체,569.832402
2020-03-20,반도체_장비_고압수소어닐링 (HPA),7921163,반도체,121.407182
2020-03-31,반도체_장비_고압수소어닐링 (HPA),7975663,반도체,122.035817
2020-04-10,반도체_장비_고압수소어닐링 (HPA),6600,반도체,554.621849
2020-04-20,반도체_장비_고압수소어닐링 (HPA),4286600,반도체,127.078522
2020-04-30,반도체_장비_고압수소어닐링 (HPA),4324700,반도체,127.901646
2020-05-10,반도체_장비_고압수소어닐링 (HPA),5954096,반도체,191.914082
2020-05-20,반도체_장비_고압수소어닐링 (HPA),7982796,반도체,107.754034
2020-05-31,반도체_장비_고압수소어닐링 (HPA),13159319,반도체,136.150135
2020-06-10,반도체_장비_고압수소어닐링 (HPA),50700,반도체,514.198783
2020-06-20,반도체_장비_고압수소어닐링 (HPA),6107533,반도체,202.978205
2020-06-30,반도체_장비_고압수소어닐링 (HPA),9091793,반도체,299.865203
2020-07-10,반도체_장비_고압수소어닐링 (HPA),2033400,반도체,47.22577
2020-07-20,반도체_장비_고압수소어닐링 (HPA),2036400,반도체,47.258128
2020-07-31,반도체_장비_고압수소어닐링 (HPA),4196400,반도체,83.606949
2020-08-10,반도체_장비_고압수소어닐링 (HPA),54400,반도체,528.66861
2020-08-20,반도체_장비_고압수소어닐링 (HPA),2924741,반도체,414.574616
2020-08-31,반도체_장비_고압수소어닐링 (HPA),4945011,반도체,98.283393
2020-09-10,반도체_장비_고압수소어닐링 (HPA),33000,반도체,554.621849
2020-09-20,반도체_장비_고압수소어닐링 (HPA),33130,반도체,367.702553
2020-09-30,반도체_장비_고압수소어닐링 (HPA),3028530,반도체,423.700999
2020-10-10,반도체_장비_고압수소어닐링 (HPA),11300,반도체,1107.843137
2020-10-20,반도체_장비_고압수소어닐링 (HPA),11300,반도체,1107.843137
2020-10-31,반도체_장비_고압수소어닐링 (HPA),48000,반도체,704.845815
2020-11-10,반도체_장비_고압수소어닐링 (HPA),2167000,반도체,301.126968
2020-11-20,반도체_장비_고압수소어닐링 (HPA),5427450,반도체,243.309215
2020-11-30,반도체_장비_고압수소어닐링 (HPA),5427450,반도체,243.309215
2020-12-10,반도체_장비_고압수소어닐링 (HPA),4612450,반도체,278.289279
2020-12-20,반도체_장비_고압수소어닐링 (HPA),4633450,반도체,278.69873
2020-12-31,반도체_장비_고압수소어닐링 (HPA),4704950,반도체,277.561796
2021-01-10,반도체_장비_고압수소어닐링 (HPA),28273,반도체,1130.92
2021-01-20,반도체_장비_고압수소어닐링 (HPA),2929273,반도체,417.513255
2021-01-31,반도체_장비_고압수소어닐링 (HPA),2929273,반도체,417.513255
2021-02-10,반도체_장비_고압수소어닐링 (HPA),2880000,반도체,412.017167
2021-02-20,반도체_장비_고압수소어닐링 (HPA),5760000,반도체,416.4859
2021-02-28,반도체_장비_고압수소어닐링 (HPA),5760000,반도체,416.4859
2021-03-10,반도체_장비_고압수소어닐링 (HPA),38500,반도체,587.78626
2021-03-20,반도체_장비_고압수소어닐링 (HPA),291500,반도체,82.918504
2021-03-31,반도체_장비_고압수소어닐링 (HPA),326000,반도체,91.186261
2021-04-10,반도체_장비_고압수소어닐링 (HPA),36400,반도체,138.931298
2021-04-20,반도체_장비_고압수소어닐링 (HPA),36400,반도체,138.931298
2021-04-30,반도체_장비_고압수소어닐링 (HPA),3500900,반도체,269.030969
2021-05-10,반도체_장비_고압수소어닐링 (HPA),42000,반도체,658.30721
2021-05-20,반도체_장비_고압수소어닐링 (HPA),58500,반도체,625.0
2021-05-31,반도체_장비_고압수소어닐링 (HPA),87500,반도체,587.642713
2021-06-20,반도체_장비_고압수소어닐링 (HPA),2901000,반도체,420.983892
2021-06-30,반도체_장비_고압수소어닐링 (HPA),2901000,반도체,420.983892
2021-07-10,반도체_장비_고압수소어닐링 (HPA),3392800,반도체,328.266654
2021-07-20,반도체_장비_고압수소어닐링 (HPA),9153500,반도체,379.198065
2021-07-31,반도체_장비_고압수소어닐링 (HPA),9153500,반도체,379.198065
2021-08-10,반도체_장비_고압수소어닐링 (HPA),6616150,반도체,479.083997
2021-08-20,반도체_장비_고압수소어닐링 (HPA),9538150,반도체,455.590424
2021-08-31,반도체_장비_고압수소어닐링 (HPA),15243550,반도체,437.10984
2021-09-10,반도체_장비_고압수소어닐링 (HPA),3702500,반도체,516.712023
2021-09-20,반도체_장비_고압수소어닐링 (HPA),7152500,반도체,504.923935
2021-09-30,반도체_장비_고압수소어닐링 (HPA),7152500,반도체,504.923935
2021-10-10,반도체_장비_고압수소어닐링 (HPA),19800,반도체,554.621849
2021-10-20,반도체_장비_고압수소어닐링 (HPA),72400,반도체,570.977918
2021-10-31,반도체_장비_고압수소어닐링 (HPA),6373270,반도체,456.717905
2021-11-10,반도체_장비_고압수소어닐링 (HPA),21000,반도체,411.764706
2021-11-20,반도체_장비_고압수소어닐링 (HPA),38500,반도체,476.485149
2021-11-30,반도체_장비_고압수소어닐링 (HPA),9333500,반도체,451.530662
2021-12-10,반도체_장비_고압수소어닐링 (HPA),2995000,반도체,350.292398
2021-12-20,반도체_장비_고압수소어닐링 (HPA),6422889,반도체,412.252182
2021-12-31,반도체_장비_고압수소어닐링 (HPA),10017889,반도체,445.437483
2022-01-10,반도체_장비_고압수소어닐링 (HPA),29000,반도체,524.412297
2022-01-20,반도체_장비_고압수소어닐링 (HPA),29000,반도체,524.412297
2022-01-31,반도체_장비_고압수소어닐링 (HPA),3742000,반도체,528.135718
2022-02-10,반도체_장비_고압수소어닐링 (HPA),21000,반도체,411.764706
2022-02-20,반도체_장비_고압수소어닐링 (HPA),21000,반도체,411.764706
2022-02-28,반도체_장비_고압수소어닐링 (HPA),21000,반도체,411.764706
2022-03-10,반도체_장비_고압수소어닐링 (HPA),5700000,반도체,412.744388
2022-03-20,반도체_장비_고압수소어닐링 (HPA),8602000,반도체,411.199228
2022-03-31,반도체_장비_고압수소어닐링 (HPA),8636000,반도체,411.653669
2022-04-10,반도체_장비_고압수소어닐링 (HPA),21000,반도체,411.764706
2022-04-20,반도체_장비_고압수소어닐링 (HPA),5754000,반도체,417.243755
2022-04-30,반도체_장비_고압수소어닐링 (HPA),5754334,반도체,417.086507
2022-05-10,반도체_장비_고압수소어닐링 (HPA),2850000,반도체,412.445731
2022-05-20,반도체_장비_고압수소어닐링 (HPA),9661000,반도체,462.248804
2022-05-31,반도체_장비_고압수소어닐링 (HPA),9663700,반도체,451.264785
2022-06-10,반도체_장비_고압수소어닐링 (HPA),7236000,반도체,523.589001
2022-06-20,반도체_장비_고압수소어닐링 (HPA),7292723,반도체,490.118821
2022-06-30,반도체_장비_고압수소어닐링 (HPA),10143170,반도체,465.488013
2022-07-10,반도체_장비_고압수소어닐링 (HPA),24500,반도체,822.147651
2022-07-20,반도체_장비_고압수소어닐링 (HPA),12566064,반도체,451.914278
2022-07-31,반도체_장비_고압수소어닐링 (HPA),12566519,반도체,451.831521
2022-08-10,반도체_장비_고압수소어닐링 (HPA),5818700,반도체,422.40403
2022-08-20,반도체_장비_고압수소어닐링 (HPA),5818700,반도체,422.40403
2022-08-31,반도체_장비_고압수소어닐링 (HPA),8689064,반도체,419.202609
2022-09-10,반도체_장비_고압수소어닐링 (HPA),8690000,반도체,407.025761
2022-09-20,반도체_장비_고압수소어닐링 (HPA),8706000,반도체,407.612894
2022-09-30,반도체_장비_고압수소어닐링 (HPA),21357602,반도체,430.595078
2022-10-20,반도체_장비_고압수소어닐링 (HPA),51974,반도체,543.092999
2022-10-31,반도체_장비_고압수소어닐링 (HPA),4056606,반도체,513.722029
2022-11-10,반도체_장비_고압수소어닐링 (HPA),33000,반도체,647.058824
2022-11-20,반도체_장비_고압수소어닐링 (HPA),2904300,반도체,413.323466
2022-11-30,반도체_장비_고압수소어닐링 (HPA),8634300,반도체,416.980977
2022-12-10,반도체_장비_고압수소어닐링 (HPA),3914037,반도체,536.904938
2022-12-20,반도체_장비_고압수소어닐링 (HPA),6764270,반도체,469.317283
2022-12-31,반도체_장비_고압수소어닐링 (HPA),6764270,반도체,469.317283
2023-01-10,반도체_장비_고압수소어닐링 (HPA),2850000,반도체,400.280899
2023-01-20,반도체_장비_고압수소어닐링 (HPA),5731755,반도체,393.664492
2023-01-31,반도체_장비_고압수소어닐링 (HPA),9552343,반도체,333.415113
2023-02-10,반도체_장비_고압수소어닐링 (HPA),2913188,반도체,396.38986
2023-02-20,반도체_장비_고압수소어닐링 (HPA),5784188,반도체,401.256174
2023-02-28,반도체_장비_고압수소어닐링 (HPA),5784188,반도체,401.256174
2023-03-10,반도체_장비_고압수소어닐링 (HPA),2888500,반도체,417.932691
2023-03-20,반도체_장비_고압수소어닐링 (HPA),6849500,반도체,488.155138
2023-03-31,반도체_장비_고압수소어닐링 (HPA),13499500,반도체,486.3563
2023-04-20,반도체_장비_고압수소어닐링 (HPA),6397500,반도체,346.110149
2023-04-30,반도체_장비_고압수소어닐링 (HPA),6397500,반도체,346.110149
2023-05-10,반도체_장비_고압수소어닐링 (HPA),5700000,반도체,405.405405
2023-05-20,반도체_장비_고압수소어닐링 (HPA),8550600,반도체,406.97763
2023-05-31,반도체_장비_고압수소어닐링 (HPA),8550600,반도체,406.97763
2023-06-10,반도체_장비_고압수소어닐링 (HPA),2850000,반도체,412.445731
2023-06-20,반도체_장비_고압수소어닐링 (HPA),2850349,반도체,412.442518
2023-06-30,반도체_장비_고압수소어닐링 (HPA),8734577,반도체,420.665729
2023-07-20,반도체_장비_고압수소어닐링 (HPA),1470,반도체,4.9
2023-07-31,반도체_장비_고압수소어닐링 (HPA),5729470,반도체,392.946203
2023-08-10,반도체_장비_고압수소어닐링 (HPA),607,반도체,11.240741
2023-08-20,반도체_장비_고압수소어닐링 (HPA),4309507,반도체,603.699237
2023-08-31,반도체_장비_고압수소어닐링 (HPA),4309507,반도체,603.699237
2023-10-20,반도체_장비_고압수소어닐링 (HPA),3978500,반도체,556.78399
2023-10-31,반도체_장비_고압수소어닐링 (HPA),4233800,반도체,540.64615
2023-11-10,반도체_장비_고압수소어닐링 (HPA),17500,반도체,686.27451
2023-11-20,반도체_장비_고압수소어닐링 (HPA),3978500,반도체,556.78399
2023-11-30,반도체_장비_고압수소어닐링 (HPA),3978500,반도체,556.78399
2023-12-10,반도체_장비_고압수소어닐링 (HPA),4268375,반도체,163.289021
2023-12-20,반도체_장비_고압수소어닐링 (HPA),11933151,반도체,290.234851
2023-12-31,반도체_장비_고압수소어닐링 (HPA),11350776,반도체,518.643668
2024-01-10,반도체_장비_고압수소어닐링 (HPA),4007900,반도체,550.293827
2024-01-20,반도체_장비_고압수소어닐링 (HPA),10827300,반도체,503.05252
2024-01-31,반도체_장비_고압수소어닐링 (HPA),10827300,반도체,503.05252
2024-02-29,반도체_장비_고압수소어닐링 (HPA),7003400,반도체,501.676218
2024-03-10,반도체_장비_고압수소어닐링 (HPA),83304,반도체,22.880686
2024-03-20,반도체_장비_고압수소어닐링 (HPA),83573,반도체,22.867267
2024-03-31,반도체_장비_고압수소어닐링 (HPA),83573,반도체,22.867267
2024-04-30,반도체_장비_고압수소어닐링 (HPA),7486180,반도체,535.193526
2024-05-10,반도체_장비_고압수소어닐링 (HPA),36267,반도체,299.727273
2024-05-20,반도체_장비_고압수소어닐링 (HPA),3836267,반도체,519.045731
2024-05-31,반도체_장비_고압수소어닐링 (HPA),3836563,반도체,518.664729
2024-06-10,반도체_장비_고압수소어닐링 (HPA),6550000,반도체,473.252218
2024-06-20,반도체_장비_고압수소어닐링 (HPA),11985159,반도체,571.701918
2024-06-30,반도체_장비_고압수소어닐링 (HPA),20235159,반도체,581.737552
2024-07-20,반도체_장비_고압수소어닐링 (HPA),6536345,반도체,471.199997
2024-07-31,반도체_장비_고압수소어닐링 (HPA),6713492,반도체,411.941438
2024-08-10,반도체_장비_고압수소어닐링 (HPA),17715,반도체,621.578947
2024-08-20,반도체_장비_고압수소어닐링 (HPA),83077,반도체,23.777727
2024-08-31,반도체_장비_고압수소어닐링 (HPA),6629670,반도체,382.56336
2024-09-10,반도체_장비_고압수소어닐링 (HPA),9120000,반도체,545.454545
2024-09-20,반도체_장비_고압수소어닐링 (HPA),15656000,반도체,509.138211
2024-09-30,반도체_장비_고압수소어닐링 (HPA),23104900,반도체,514.670569
2024-10-20,반도체_장비_고압수소어닐링 (HPA),3686207,반도체,533.259121
2024-10-31,반도체_장비_고압수소어닐링 (HPA),7686282,반도체,546.56062
2024-11-10,반도체_장비_고압수소어닐링 (HPA),5006000,반도체,690.778126
2024-11-20,반도체_장비_고압수소어닐링 (HPA),8727000,반도체,614.235742
2024-11-30,반도체_장비_고압수소어닐링 (HPA),8727175,반도체,613.816035
2024-12-10,반도체_장비_고압수소어닐링 (HPA),5700000,반도체,412.445731
2024-12-20,반도체_장비_고압수소어닐링 (HPA),5700000,반도체,412.445731
2024-12-31,반도체_장비_고압수소어닐링 (HPA),15513809,반도체,435.658776
2025-01-10,반도체_장비_고압수소어닐링 (HPA),3034033,반도체,443.351697
2025-01-20,반도체_장비_고압수소어닐링 (HPA),11469999,반도체,528.976037
2025-01-31,반도체_장비_고압수소어닐링 (HPA),15359999,반도체,537.186868
2025-02-10,반도체_장비_고압수소어닐링 (HPA),35000,반도체,686.27451
2025-02-20,반도체_장비_고압수소어닐링 (HPA),3721000,반도체,534.549634
2025-02-28,반도체_장비_고압수소어닐링 (HPA),7407000,반도체,533.991781
2025-03-10,반도체_장비_고압수소어닐링 (HPA),201,반도체,77.307692
2025-03-20,반도체_장비_고압수소어닐링 (HPA),5700201,반도체,770.026882
2025-03-31,반도체_장비_고압수소어닐링 (HPA),11008201,반도체,763.954405
2025-04-20,반도체_장비_고압수소어닐링 (HPA),52063,반도체,22.519767
2025-04-30,반도체_장비_고압수소어닐링 (HPA),52158,반도체,22.556957
2025-05-10,반도체_장비_고압수소어닐링 (HPA),3721000,반도체,534.549634
2025-05-20,반도체_장비_고압수소어닐링 (HPA),7409277,반도체,530.332618
2025-05-31,반도체_장비_고압수소어닐링 (HPA),7543341,반도체,457.477167
2025-06-20,반도체_장비_고압수소어닐링 (HPA),3686000,반도체,533.429812
2025-06-30,반도체_장비_고압수소어닐링 (HPA),7396000,반도체,534.180781
2025-07-10,반도체_장비_고압수소어닐링 (HPA),620,반도체,103.333333
2025-07-20,반도체_장비_고압수소어닐링 (HPA),23109,반도체,319.626556
2025-07-31,반도체_장비_고압수소어닐링 (HPA),5209109,반도체,711.209126
2025-08-20,반도체_장비_고압수소어닐링 (HPA),4000,반도체,784.313725
2025-08-31,반도체_장비_고압수소어닐링 (HPA),8638,반도체,390.859729
2025-09-10,반도체_장비_고압수소어닐링 (HPA),1432,반도체,19.616438
2025-09-20,반도체_장비_고압수소어닐링 (HPA),10443601,반도체,558.585885
2025-09-30,반도체_장비_고압수소어닐링 (HPA),23515601,반도체,505.206643
2025-10-10,반도체_장비_고압수소어닐링 (HPA),4980000,반도체,689.750693
2025-10-20,반도체_장비_고압수소어닐링 (HPA),9960000,반도체,701.408451
2025-10-31,반도체_장비_고압수소어닐링 (HPA),9981000,반도체,700.622635
2025-11-10,반도체_장비_고압수소어닐링 (HPA),8000,반도체,941.176471
2025-11-20,반도체_장비_고압수소어닐링 (HPA),5029500,반도체,722.172764
2025-11-30,반도체_장비_고압수소어닐링 (HPA),5050500,반도체,720.439924
2025-12-10,반도체_장비_고압수소어닐링 (HPA),5011000,반도체,720.395635
2025-12-20,반도체_장비_고압수소어닐링 (HPA),14901000,반도체,709.034588
2025-12-31,반도체_장비_고압수소어닐링 (HPA),14901244,반도체,708.759537
2026-01-31,반도체_장비_고압수소어닐링 (HPA),3686000,반도체,533.429812
2026-02-10,반도체_장비_고압수소어닐링 (HPA),21000,반도체,457.51634
2026-02-20,반도체_장비_고압수소어닐링 (HPA),29000,반도체,533.088235
2026-02-28,반도체_장비_고압수소어닐링 (HPA),3998400,반도체,557.314897
2026-03-10,반도체_장비_고압수소어닐링 (HPA),8454000,반도체,588.284414
2026-03-20,반도체_장비_고압수소어닐링 (HPA),8454000,반도체,588.284414
2026-03-31,반도체_장비_고압수소어닐링 (HPA),8454000,반도체,588.284414
2026-04-10,반도체_장비_고압수소어닐링 (HPA),4247500,반도체,613.853802
2026-04-20,반도체_장비_고압수소어닐링 (HPA),4279000,반도체,614.331041
2026-04-30,반도체_장비_고압수소어닐링 (HPA),4282500,반도체,614.38368
2026-05-10,반도체_장비_고압수소어닐링 (HPA),4081500,반도체,586.768067
2026-05-20,반도체_장비_고압수소어닐링 (HPA),4081500,반도체,586.768067
2026-05-31,반도체_장비_고압수소어닐링 (HPA),6872248,반도체,444.779786
2026-06-10,반도체_장비_고압수소어닐링 (HPA),8508895,반도체,543.873122
2026-06-20,반도체_장비_고압수소어닐링 (HPA),11186732,반도체,484.169314
2026-06-30,반도체_장비_고압수소어닐링 (HPA),15421732,반도체,508.952935
2026-07-10,반도체_장비_고압수소어닐링 (HPA),10828326,반도체,767.367727
2016-01-10,반도체_장비_레이저가공/다이싱,913453,반도체,314.983793
2016-01-20,반도체_장비_레이저가공/다이싱,913453,반도체,314.983793
2016-01-31,반도체_장비_레이저가공/다이싱,918253,반도체,314.977189
2016-02-10,반도체_장비_레이저가공/다이싱,714,반도체,793.333333
2016-02-20,반도체_장비_레이저가공/다이싱,714,반도체,793.333333
2016-02-29,반도체_장비_레이저가공/다이싱,908277,반도체,145.443001
2016-03-31,반도체_장비_레이저가공/다이싱,77250,반도체,12.537124
2016-04-10,반도체_장비_레이저가공/다이싱,90730,반도체,6.770896
2016-04-20,반도체_장비_레이저가공/다이싱,193853,반도체,8.434956
2016-04-30,반도체_장비_레이저가공/다이싱,632853,반도체,20.901345
