품목명,기업명,기준일,수출금액,단가
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-02-01,66150404,619.486559
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-03-01,27970896,451.702137
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-04-01,16479344,536.337463
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-05-01,18393631,665.909933
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-06-01,18828219,663.653414
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-07-01,23025570,639.574472
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-08-01,13606647,551.285732
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-09-01,11473077,490.405547
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-10-01,12493184,469.155323
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-11-01,13111054,491.104236
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2022-12-01,18780381,496.662301
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-01-01,10602847,497.329542
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-02-01,9685905,466.309236
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-03-01,12003138,478.056492
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-04-01,8365569,467.716035
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-05-01,12018553,553.474924
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-06-01,11193950,530.761447
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-07-01,11440540,507.381971
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-08-01,10570241,459.914833
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-09-01,12538289,448.95273
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-10-01,13073955,452.905652
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-11-01,14836353,456.639459
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2023-12-01,16936768,481.787791
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-01-01,10625422,451.198484
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-02-01,11351414,480.13195
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-03-01,12858419,437.35524
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-04-01,13006296,414.326198
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-05-01,14870815,523.462286
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-06-01,16022685,495.829633
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-07-01,15535490,489.640807
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-08-01,15988276,507.18755
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-09-01,15538005,503.854299
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-10-01,14244970,443.489317
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-11-01,14847099,461.412447
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2024-12-01,14186723,558.26316
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-01-01,16681371,455.974497
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-02-01,15421732,458.505239
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-03-01,15192840,461.227267
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-04-01,16607311,528.011424
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-05-01,12856053,453.671207
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-06-01,15405613,517.966659
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-07-01,15349738,497.393516
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-08-01,13479989,476.458041
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-09-01,18401908,482.013413
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-10-01,14081381,488.436871
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-11-01,15969636,514.05031
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2025-12-01,17561458,503.185709
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2026-01-01,17307432,478.013555
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2026-02-01,15004683,514.87677
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2026-03-01,17153561,533.207121
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2026-04-01,16286946,530.092749
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2026-05-01,17711061,547.866835
바이오/의료기기_PCR 및 면역 진단키트,씨젠,2026-06-01,16362410,567.972986
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-01-01,8145802,299.24379
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-02-01,15019771,513.212028
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-03-01,20926573,696.333154
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-04-01,20592503,393.994844
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-05-01,16259883,2536.164468
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-06-01,17242243,1368.88176
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-07-01,17531377,519.111823
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-08-01,13073250,1525.749818
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-09-01,13518686,419.490127
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-10-01,16863472,613.247492
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-11-01,5440068,475.760398
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2017-12-01,23726705,4447.292361
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-01-01,6354655,646.010327
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-02-01,8768689,1241.438387
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-03-01,10829352,1252.18996
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-04-01,9128762,849.924027
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-05-01,12616207,1847.586432
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-06-01,11484988,1149.373473
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-07-01,6279179,777.058794
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-08-01,3532050,135.923253
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-09-01,4567537,880.607889
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-10-01,5475723,178.825628
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-11-01,3949560,535.891789
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2018-12-01,3967619,509.258667
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-01-01,3735977,909.209207
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-02-01,3281471,710.713535
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-03-01,3761320,858.513649
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-04-01,4431761,480.721403
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-05-01,1940141,425.411676
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-06-01,3126635,70.462842
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-07-01,4819437,603.428299
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-08-01,3982452,965.98386
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-09-01,4532820,650.339386
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-10-01,4836594,1072.61292
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-11-01,8687153,1436.731349
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2019-12-01,8752601,1242.654686
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-01-01,525069,2325.681003
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-02-01,160329,98.573616
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-03-01,4748288,1126.914487
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-04-01,3718947,1645.959618
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-05-01,10896291,1643.787762
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-06-01,5478825,1001.00213
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-07-01,6423087,1193.440902
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-08-01,3550139,847.333034
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-09-01,2598284,512.618547
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-10-01,4962255,901.416907
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-11-01,8146898,2293.847614
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2020-12-01,23362621,3454.159311
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-01-01,7427181,702.646188
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-02-01,8048774,1027.1298
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-03-01,14134368,1686.992805
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-04-01,3495054,740.334808
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-05-01,5305484,627.696334
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-06-01,32725637,3749.010441
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-07-01,11706452,1217.191833
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-08-01,17011671,1914.247761
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-09-01,29278773,2755.073575
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-10-01,11852593,781.974129
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-11-01,18605362,1854.019322
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2021-12-01,6792195,831.062009
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-01-01,12140470,1620.193989
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-02-01,18311316,1719.193211
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-03-01,22687791,2093.315317
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-04-01,13382017,1538.670458
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-05-01,9263670,1040.850103
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-06-01,17529700,2500.028523
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-07-01,11789868,1459.492502
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-08-01,14557729,1946.847714
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-09-01,21832852,2039.629981
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-10-01,10105354,1162.474275
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-11-01,27830927,3112.327111
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2022-12-01,21522489,2685.004884
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-01-01,19410892,1679.722672
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-02-01,17399045,2414.505173
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-03-01,14915244,2424.714615
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-04-01,5111648,767.949425
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-05-01,7902273,1202.946066
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-06-01,30938396,2478.176339
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-07-01,6958654,930.7966
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-08-01,16302345,2296.256935
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-09-01,9511291,1221.926296
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-10-01,10415123,1478.494721
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-11-01,20570628,64062.995951
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2023-12-01,27855529,10402.665317
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-01-01,21349637,1114.041545
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-02-01,7149638,805.326236
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-03-01,38497670,3662.043335
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-04-01,13421024,1178.786277
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-05-01,16989512,1579.886234
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-06-01,9266120,1328.607418
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-07-01,9129742,1331.697035
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-08-01,8726228,666.542518
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-09-01,12111945,1249.562311
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-10-01,12285241,1878.678299
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-11-01,31893759,3724.157463
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2024-12-01,14202506,11327.026941
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-01-01,13123118,1307.463725
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-02-01,5644527,791.305841
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-03-01,35369274,2801.788524
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-04-01,31413715,4400.955879
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-05-01,28630803,2817.978553
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-06-01,17885949,1499.515335
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-07-01,10499778,1627.287239
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-08-01,9320832,1679.765142
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-09-01,31223002,2865.515615
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-10-01,12292425,1937.2183
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-11-01,4055028,1774.349774
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2025-12-01,24307557,33476.411288
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2026-01-01,25763907,1923.427467
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2026-02-01,27712559,5109.059216
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2026-03-01,26901763,1722.625686
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2026-04-01,22138999,4824.604197
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2026-05-01,16585801,2575.778908
바이오/의료기기_올리고뉴클레오타이드,에스티팜,2026-06-01,16863671,2388.395294
바이오/의료기기_임플란트,덴티스,2017-01-01,422789,1498.13614
바이오/의료기기_임플란트,덴티스,2017-02-01,1343023,1174.967411
바이오/의료기기_임플란트,덴티스,2017-03-01,1282047,1024.457425
바이오/의료기기_임플란트,덴티스,2017-04-01,2033120,1453.817386
